,ABX,AEM,AG,AGI,ASR.TO,AU,AUY,BCM.V,BSX.TO,BTG,CDE,CG.TO,DRD,DRGDF,EDV.TO,EGO,FNV,FSM,GFI,GOLD,GORO,GG,GSS,GQM.TO,GUYFF,HL,HMY,IAG,KGC,KL.TO,KLDX,MAG,MDRPF,NCMGY,NEM,NGD,PAAS,PPP,RGLD,ROGFF,SA,SAND,SBGL,SMF.TO,SBB.TO,SLW,SSRI,SVM.TO,TAHO,TGD,TMR.TO,TXG.TO
11/27/2012,-0.03,0.03,0.04,0.08,0.17,0.05,-0.13,0.07,NaN,0.04,0.09,-0.19,-0.08,-0.02,-0.38,-0.02,-0.02,0.07,0.04,0.05,0.12,0.06,0.05,0.07,0.27,-0.04,0.08,0.03,0.02,NaN,-0.59,0.02,0.38,-0.1,-0.05,-0.11,0.06,0.11,0,0,0.03,0.02,NaN,-0.02,NaN,0,0.17,0.16,0.13,0.13,NaN,-0.04
11/28/2012,-0.03,0.03,0.04,0.07,0.17,0.04,-0.13,0.05,NaN,0.04,0.08,-0.19,-0.1,-0.02,-0.38,-0.02,-0.02,0.07,0.03,0.04,0.11,0.05,0.03,0.07,0.28,-0.04,0.07,0.02,0.01,NaN,-0.59,0.03,0.4,-0.11,-0.05,-0.11,0.06,0.1,0,0,0.02,0.02,NaN,-0.03,NaN,0,0.17,0.16,0.13,0.13,NaN,-0.04
11/29/2012,-0.03,0.03,0.04,0.07,0.17,0.03,-0.13,0.07,NaN,0.03,0.09,-0.2,-0.09,-0.02,-0.38,-0.02,-0.02,0.07,0.03,0.04,0.11,0.05,0.03,0.08,0.26,-0.04,0.07,0.02,0.01,NaN,-0.59,0.03,0.41,-0.1,-0.05,-0.11,0.06,0.1,0,0,0.02,0.02,NaN,-0.03,NaN,0,0.16,0.16,0.13,0.13,NaN,-0.04
11/30/2012,-0.03,0.03,0.04,0.07,0.17,0.04,-0.13,0.06,NaN,0.04,0.08,-0.21,-0.09,-0.01,-0.38,-0.02,-0.02,0.06,0.03,0.04,0.11,0.06,0.03,0.08,0.26,-0.04,0.07,0.02,0.01,NaN,-0.57,0.02,0.42,-0.11,-0.05,-0.11,0.05,0.1,0,0,0.03,0.02,NaN,-0.03,NaN,0,0.16,0.16,0.13,0.13,NaN,0
12/3/2012,-0.03,0.03,0.04,0.07,0.17,0.04,-0.13,0.09,NaN,0.04,0.08,-0.21,-0.09,-0.01,-0.38,-0.02,-0.02,0.04,0.03,0.04,0.11,0.06,0.03,0.08,0.28,-0.05,0.07,0.02,0.02,NaN,-0.55,0.02,0.42,-0.11,-0.05,-0.11,0.02,0.1,0,0,0.02,0.02,NaN,-0.03,NaN,0,0.17,0.16,0.13,0.13,NaN,0.01
12/4/2012,-0.04,0.03,0.04,0.08,0.17,0.03,-0.13,0.12,NaN,0.03,0.07,-0.21,-0.11,-0.01,-0.39,-0.02,-0.02,0.03,0.02,0.04,0.1,0.05,0.02,0.08,0.27,-0.06,0.06,0.02,0.01,NaN,-0.58,0.02,0.4,-0.11,-0.05,-0.11,0.01,0.1,0,0,0.01,0.02,NaN,-0.03,NaN,0,0.15,0.16,0.13,0.14,NaN,0
12/5/2012,-0.04,0.03,0.04,0.08,0.16,0.04,-0.14,0.14,NaN,0.03,0.08,-0.22,-0.09,-0.01,-0.38,-0.02,-0.02,0.03,0.02,0.04,0.1,0.06,0.02,0.08,0.28,-0.06,0.06,0.02,0.01,NaN,-0.58,0.01,0.4,-0.11,-0.05,-0.11,0.02,0.1,0,0,0.01,0.02,NaN,-0.03,NaN,0,0.14,0.16,0.13,0.14,NaN,0
12/6/2012,-0.03,0.03,0.04,0.08,0.15,0.04,-0.14,0.15,NaN,0.03,0.08,-0.23,-0.1,-0.01,-0.38,-0.02,-0.02,0.03,0.02,0.04,0.1,0.06,0.03,0.08,0.29,-0.05,0.06,0.02,0.01,NaN,-0.59,0.02,0.4,-0.11,-0.05,-0.11,0.02,0.1,0,0,0.02,0.02,NaN,-0.03,NaN,0,0.15,0.16,0.12,0.13,NaN,0
12/7/2012,-0.03,0.03,0.04,0.08,0.15,0.04,-0.14,0.14,NaN,0.03,0.07,-0.23,-0.09,-0.01,-0.38,-0.02,-0.02,0.03,0.02,0.05,0.1,0.06,0.02,0.08,0.29,-0.05,0.06,0.02,0.01,NaN,-0.58,0.02,0.4,-0.11,-0.05,-0.11,0.02,0.1,0,0,0.02,0.02,NaN,-0.03,NaN,0,0.14,0.16,0.13,0.13,NaN,-0.01
12/10/2012,-0.03,0.03,0.04,0.08,0.14,0.04,-0.13,0.13,NaN,0.03,0.07,-0.22,-0.09,-0.01,-0.38,-0.02,-0.02,0.03,0.02,0.05,0.1,0.06,0.03,0.09,0.28,-0.05,0.06,0.02,0.02,NaN,-0.59,0.02,0.41,-0.11,-0.05,-0.11,0.01,0.1,0,0,0.01,0.02,NaN,-0.03,NaN,0,0.14,0.16,0.13,0.13,NaN,-0.01
12/11/2012,-0.03,0.03,0.04,0.08,0.13,0.04,-0.14,0.11,NaN,0.03,0.06,-0.22,-0.09,-0.01,-0.37,-0.02,-0.02,0.03,0.02,0.05,0.1,0.06,0.02,0.09,0.24,-0.06,0.06,0.02,0.01,NaN,-0.59,0.01,0.45,-0.11,-0.05,-0.11,0.01,0.1,0,0,0,0.02,NaN,-0.03,NaN,0,0.13,0.16,0.13,0.13,NaN,-0.01
12/12/2012,-0.03,0.03,0.03,0.07,0.13,0.03,-0.13,0.13,NaN,0.03,0.07,-0.2,-0.1,-0.01,-0.37,-0.02,-0.02,0.03,0.02,0.05,0.1,0.06,0.02,0.08,0.23,-0.05,0.06,0.02,0.01,NaN,-0.63,0.01,0.45,-0.11,-0.05,-0.11,0.01,0.09,0,0,-0.04,0.02,NaN,-0.03,NaN,0,0.12,0.16,0.13,0.13,NaN,-0.01
12/13/2012,-0.04,0.03,0.03,0.07,0.12,0.03,-0.14,0.12,NaN,0.03,0.06,-0.22,-0.1,-0.02,-0.37,-0.02,-0.02,0.03,0.02,0.05,0.1,0.06,0.02,0.09,0.25,-0.06,0.05,0.02,0.01,NaN,-0.63,0.01,0.43,-0.12,-0.05,-0.11,0.01,0.09,0,0,-0.05,0.02,NaN,-0.03,NaN,0,0.12,0.15,0.13,0.13,NaN,-0.02
12/14/2012,-0.04,0.03,0.03,0.07,0.12,0.04,-0.14,0.1,NaN,0.03,0.05,-0.22,-0.1,-0.02,-0.38,-0.02,-0.02,0.02,0.02,0.05,0.1,0.06,0.01,0.09,0.23,-0.06,0.05,0.02,0.01,NaN,-0.62,0.01,0.51,-0.11,-0.05,-0.11,0,0.09,0,0,-0.05,0.02,NaN,-0.03,NaN,0,0.11,0.14,0.13,0.13,NaN,-0.02
12/17/2012,-0.04,0.03,0.04,0.07,0.13,0.04,-0.14,0.1,NaN,0.02,0.05,-0.2,-0.1,-0.02,-0.38,-0.02,-0.02,0.02,0.01,0.05,0.1,0.06,0.01,0.09,0.24,-0.06,0.05,0.02,0.01,NaN,-0.62,0.01,0.51,-0.12,-0.05,-0.11,0,0.09,0,0,-0.07,0.02,NaN,-0.03,NaN,0,0.12,0.15,0.13,0.12,NaN,-0.02
12/18/2012,-0.04,0.03,0.03,0.07,0.13,0.02,-0.14,0.08,NaN,0.02,0.05,-0.21,-0.12,-0.02,-0.39,-0.02,-0.02,0.02,0,0.04,0.09,0.06,0,0.07,0.23,-0.07,0.04,0.01,0.01,NaN,-0.62,0.01,0.48,-0.12,-0.06,-0.11,0,0.09,0,0,-0.07,0.02,NaN,-0.04,NaN,0,0.11,0.15,0.13,0.13,NaN,-0.02
12/19/2012,-0.04,0.03,0.03,0.07,0.13,0.03,-0.14,0.06,NaN,0.02,0.04,-0.21,-0.12,-0.02,-0.38,-0.02,-0.02,0.01,0,0.04,0.09,0.06,0.01,0.07,0.23,-0.07,0.04,0.01,0.01,NaN,-0.64,0.01,0.47,-0.13,-0.06,-0.11,-0.01,0.08,0,0,-0.05,0.02,NaN,-0.04,NaN,0,0.11,0.14,0.12,0.13,NaN,-0.02
12/20/2012,-0.04,0.03,0.02,0.07,0.12,0.02,-0.14,0.04,NaN,0.02,0.02,-0.21,-0.13,-0.02,-0.38,-0.02,-0.02,0,-0.01,0.04,0.08,0.06,0,0.07,0.23,-0.09,0.03,0.01,0,NaN,-0.65,0,0.45,-0.13,-0.06,-0.11,-0.02,0.08,0,0,-0.06,0.02,NaN,-0.04,NaN,-0.01,0.09,0.13,0.12,0.13,NaN,-0.02
